"commitid","fileid","istestfile","authorid","authorteamid","added","removed","currCloc","currComplex","currDupLines","currDupBlocks","prevCloc","prevComplex","prevDupLines","prevDupBlocks","delta"
1092,895,0,59,2,6,15,188,24,19,1,189,24,19,1,0
1092,896,0,59,2,23,38,182,24,0,0,180,25,0,0,0
1093,146,0,2,3,194,22,432,64,37,4,413,62,37,4,0
1093,1732,0,2,3,11,0,12,0,0,0,11,0,0,0,0
1093,1742,0,2,3,24,3,77,10,0,0,64,9,0,0,0
1093,1808,0,2,3,327,20,3493,419,1077,20,3238,397,575,14,6
1094,21,0,66,5,0,97,0,0,0,0,86,15,0,0,0
1094,270,1,66,5,0,289,0,0,0,0,234,13,24,2,0
1094,462,0,66,5,0,103,0,0,0,0,65,8,0,0,0
1094,565,1,66,5,0,31,0,0,0,0,28,1,0,0,0
1094,1533,1,66,5,0,18,13,1,0,0,31,1,0,0,0
1094,1620,0,66,5,0,91,0,0,0,0,62,10,0,0,0
1094,1624,0,66,5,0,107,0,0,0,0,56,6,0,0,0
1094,1625,0,66,5,0,178,0,0,0,0,124,23,0,0,0
1094,1697,1,66,5,0,36,0,0,0,0,33,1,0,0,0
1094,1700,1,66,5,0,31,0,0,0,0,28,1,0,0,0
1094,1701,1,66,5,0,39,0,0,0,0,36,1,0,0,0
1094,1801,0,66,5,0,206,0,0,0,0,174,23,106,4,0
1094,1802,0,66,5,0,161,0,0,0,0,123,16,40,3,0
1094,1893,0,66,5,1,1,93,12,0,0,93,12,0,0,0
1095,446,0,12,4,315,0,239,45,0,0,0,0,0,0,0
1095,449,0,12,4,0,316,0,0,0,0,239,45,0,0,0
1095,552,1,12,4,16,0,13,1,0,0,0,0,0,0,0
1095,555,1,12,4,0,57,0,0,0,0,54,1,0,0,0
1095,1259,0,12,4,3,3,574,75,383,23,574,75,383,23,0
1095,1261,0,12,4,3,3,654,88,245,21,654,88,245,21,0
1095,1263,0,12,4,3,3,523,70,254,26,523,70,254,26,0
1096,1799,0,45,2,4,4,903,152,0,0,903,152,0,0,0
1097,1399,0,59,2,4,4,193,23,0,0,192,23,0,0,0
1097,1407,0,59,2,2,3,84,13,0,0,84,13,0,0,0
1097,1549,0,59,2,1,1,40,5,0,0,40,5,0,0,0
1097,1559,0,59,2,3,4,89,20,0,0,89,20,0,0,0
1097,1569,0,59,2,111,121,2054,295,121,6,2054,296,121,6,0
1097,1723,0,59,2,1,5,70,8,0,0,73,8,0,0,0
1097,1735,0,59,2,1,17,160,20,28,1,173,22,28,1,0
1098,580,1,68,6,142,5,335,8,170,12,201,6,66,5,7
1098,1495,1,68,6,21,4,185,8,20,3,167,6,20,3,0
1099,270,1,13,2,202,29,234,13,24,2,102,4,24,2,0
1099,303,1,13,2,59,20,320,15,33,5,287,13,33,5,0
1100,458,0,45,2,2,1,373,45,0,0,372,44,0,0,0
1100,1376,0,45,2,2,1,410,105,0,0,409,104,0,0,0
1101,1569,0,61,7,13,11,2100,322,144,7,2098,320,144,7,0
1102,884,0,24,3,1,1,1096,74,0,0,1096,74,0,0,0
1103,11,0,66,3,7,19,219,39,0,0,231,43,0,0,0
1103,15,0,66,3,1,1,202,18,85,2,202,18,85,2,0
1103,16,0,66,3,1,1,91,12,0,0,91,12,0,0,0
1103,18,0,66,3,3,12,111,12,0,0,120,17,0,0,0
1103,30,0,66,3,0,16,164,20,23,1,178,22,31,1,0
1103,31,0,66,3,0,8,261,28,0,0,268,29,0,0,0
1103,32,0,66,3,0,9,184,15,19,1,191,16,19,1,0
1103,40,0,66,3,7,18,144,13,0,0,155,15,0,0,0
1103,64,0,66,3,0,8,122,14,42,2,129,15,50,2,0
1103,1795,0,66,3,1,8,1045,130,178,6,1052,131,178,6,0
1104,436,1,66,3,127,0,96,7,25,1,0,0,0,0,1
1104,437,1,66,3,75,0,51,5,25,1,0,0,0,0,1
1104,438,1,66,3,62,0,42,4,25,1,0,0,0,0,1
1104,1848,1,66,3,205,0,148,6,0,0,0,0,0,0,0
1104,1859,1,66,3,89,0,56,2,0,0,0,0,0,0,0
1104,1860,1,66,3,150,0,106,6,0,0,0,0,0,0,0
1104,1863,1,66,3,57,0,36,4,0,0,0,0,0,0,0
1104,1868,1,66,3,141,0,103,6,0,0,0,0,0,0,0
1105,1808,0,59,2,28,30,3605,435,1612,36,3606,435,1612,36,0
1105,1810,0,59,2,7,10,1092,114,831,22,1093,114,831,22,0
1105,1816,0,59,2,12,14,1123,125,390,15,1124,125,390,15,0
1105,1889,0,59,2,3,3,159,25,44,3,159,25,44,3,0
1105,1890,0,59,2,10,19,182,30,81,5,190,30,81,5,0
1105,1898,0,59,2,22,21,175,21,0,0,175,21,0,0,0
1105,1919,0,59,2,1,5,182,21,0,0,185,21,0,0,0
1105,1930,0,59,2,0,13,228,29,25,1,240,31,25,1,0
1106,641,0,8,4,77,29,430,70,0,0,403,64,0,0,0
1106,749,1,8,4,138,0,95,6,0,0,0,0,0,0,0
1106,750,1,8,4,25,5,457,37,131,10,444,37,114,8,2
1106,751,1,8,4,272,0,238,17,60,4,0,0,0,0,4
1106,767,1,8,4,2,2,108,9,0,0,108,9,0,0,0
1106,871,0,8,4,3,2,110,12,0,0,110,12,0,0,0
1106,872,0,8,4,46,0,25,3,0,0,0,0,0,0,0
1106,929,1,8,4,2,2,170,12,0,0,170,12,0,0,0
1106,930,1,8,4,86,0,62,5,0,0,0,0,0,0,0
1107,1661,0,59,2,8,5,21,1,18,1,18,1,15,1,0
1107,1662,0,59,2,1,3,11,1,0,0,11,1,0,0,0
1107,1663,0,59,2,0,36,0,0,0,0,12,1,0,0,0
1107,1665,0,59,2,0,36,0,0,0,0,11,1,0,0,0
1107,1666,0,59,2,1,2,8,0,0,0,8,0,0,0,0
1108,454,0,55,6,77,0,43,6,0,0,0,0,0,0,0
1108,478,0,55,6,6,2,484,76,0,0,480,75,0,0,0
1108,479,0,55,6,6,0,626,106,41,1,621,105,41,1,0
1108,580,1,55,6,79,0,201,6,66,5,129,4,12,1,4
1108,2073,0,55,6,15,3,178,18,24,3,168,17,24,3,0
1108,2074,0,55,6,50,1,354,47,104,14,316,41,104,14,0
1109,109,0,43,3,2,6,110,12,19,1,118,12,19,1,0
1110,1348,0,56,8,3,1,195,24,0,0,193,24,0,0,0
1111,1363,0,2,3,14,4,276,37,0,0,267,36,0,0,0
1112,971,0,1,4,2,2,167,20,0,0,167,20,0,0,0
1112,972,0,1,4,1,1,355,58,0,0,355,58,0,0,0
1112,975,0,1,4,1,1,86,10,0,0,86,10,0,0,0
1113,1334,0,59,2,3,14,210,17,52,2,210,17,55,2,0
1113,1336,0,59,2,39,47,270,25,52,2,268,25,55,2,0
1113,1339,0,59,2,4,6,55,5,0,0,55,5,0,0,0
1113,1342,0,59,2,7,11,395,66,0,0,395,66,0,0,0
1113,1344,0,59,2,2,2,29,1,0,0,29,1,0,0,0
1113,1345,0,59,2,5,17,145,17,0,0,146,17,0,0,0
1113,1346,0,59,2,3,12,260,42,75,4,259,42,79,4,0
1113,1348,0,59,2,22,43,199,23,0,0,202,23,0,0,0
1113,1349,0,59,2,72,112,811,124,46,1,784,124,43,1,0
1114,478,0,50,3,1,1,549,87,0,0,549,87,0,0,0
1115,1025,0,55,6,2,1,140,15,0,0,139,15,0,0,0
1115,1028,0,55,6,13,15,182,18,0,0,184,18,0,0,0
1115,1036,0,55,6,3,2,26,0,0,0,25,0,0,0,0
1115,1037,0,55,6,10,4,76,3,0,0,70,1,0,0,0
1115,1051,0,55,6,2,2,296,30,17,1,296,30,17,1,0
1115,1054,0,55,6,156,131,435,75,0,0,399,61,0,0,0
1115,1064,0,55,6,3,1,13,1,0,0,12,1,0,0,0
1115,1074,0,55,6,3,1,12,1,0,0,11,1,0,0,0
1115,1083,1,55,6,8,2,86,8,0,0,81,8,0,0,0
1116,1038,0,59,2,14,13,165,19,84,2,165,19,84,2,0
1116,1041,0,59,2,2,3,162,18,84,2,163,18,84,2,0
1116,1075,0,59,2,33,23,279,31,0,0,270,31,0,0,0
1117,1808,0,43,3,10,11,3608,435,1612,36,3608,436,1612,36,0
1118,1973,0,11,5,1,1,436,43,155,3,437,43,157,2,1
1119,1921,0,56,4,7,6,98,15,0,0,98,15,0,0,0
1119,1922,0,56,4,4,4,140,21,0,0,140,21,0,0,0
1119,1926,0,56,4,11,4,68,11,0,0,62,10,0,0,0
1119,1927,0,56,4,123,0,90,10,15,1,0,0,0,0,1
1119,1928,0,56,4,4,2,13,0,0,0,11,0,0,0,0
1119,1929,0,56,4,20,13,144,25,42,2,137,22,42,2,0
1119,1930,0,56,4,22,1,240,31,25,1,219,26,25,1,0
1119,1932,0,56,4,6,5,622,65,58,2,622,65,58,2,0
1119,1936,0,56,4,23,19,296,34,69,4,293,34,69,4,0
1120,1603,0,59,2,0,22,158,28,0,0,171,29,0,0,0
1120,1627,0,59,2,1,17,291,38,58,6,304,40,58,6,0
1121,272,1,13,2,240,16,204,13,0,0,43,1,0,0,0
1121,282,1,13,2,71,6,203,12,21,1,149,7,21,1,0
1122,1038,0,52,6,1,1,160,20,63,1,160,20,63,1,0
1122,1041,0,52,6,1,1,163,20,63,1,163,20,63,1,0
1122,1374,0,52,6,2,2,141,14,0,0,141,14,0,0,0
1123,17,0,34,2,1,0,230,25,0,0,229,25,0,0,0
1123,146,0,34,2,340,29,904,113,286,18,651,90,185,12,6
1123,196,0,34,2,103,0,230,25,0,0,146,18,0,0,0
1123,466,0,34,2,2,0,144,16,0,0,142,16,0,0,0
1123,484,0,34,2,3,0,283,30,209,8,280,29,209,8,0
1123,643,0,34,2,4,0,2094,339,151,10,2090,339,151,10,0
1123,662,0,34,2,1,0,1082,145,49,2,1081,145,49,2,0
1123,723,0,34,2,1,0,1245,183,112,6,1244,183,112,6,0
1123,724,0,34,2,1,0,467,70,18,2,466,70,18,2,0
1123,910,0,34,2,1,0,9221,1219,591,28,9220,1219,591,28,0
1123,965,0,34,2,1,0,611,98,607,5,610,98,607,5,0
1123,979,0,34,2,2,0,259,35,0,0,257,35,0,0,0
1123,1603,0,34,2,4,1,179,32,0,0,176,31,0,0,0
1123,1635,0,34,2,2,0,320,30,0,0,318,30,0,0,0
1123,1740,0,34,2,3,4,3117,486,106,3,3111,486,106,3,0
1123,1742,0,34,2,19,7,121,16,0,0,109,16,0,0,0
1123,1786,0,34,2,7,2,97,19,0,0,93,18,0,0,0
1123,1795,0,34,2,152,0,1559,178,400,19,1424,165,334,12,7
1123,1796,0,34,2,81,5,302,37,169,9,228,25,77,5,4
1123,1797,0,34,2,82,6,302,41,159,9,227,27,76,5,4
1123,1808,0,34,2,21,4,3629,473,1382,39,3613,471,1382,39,0
1123,1811,0,34,2,3,1,3207,473,741,27,3205,473,741,27,0
1123,1882,1,34,2,1,1,1193,73,199,17,1193,73,199,17,0
1123,1884,1,34,2,14,0,204,17,0,0,191,16,0,0,0
1123,1992,0,34,2,2,0,420,41,56,4,418,41,56,4,0
1124,478,0,46,4,2,2,458,72,0,0,458,72,0,0,0
1124,1366,0,46,4,2,2,564,78,0,0,564,78,0,0,0
1125,1811,0,53,2,526,41,2970,454,772,29,2532,401,666,25,4
1125,1882,1,53,2,322,0,1262,79,246,18,1056,62,194,14,4
1126,1334,0,13,2,4,5,213,17,52,2,213,17,52,2,0
1126,1342,0,13,2,11,12,395,66,0,0,395,66,0,0,0
1126,1615,0,13,2,8,7,338,38,0,0,336,37,0,0,0
1126,1995,0,13,2,8,10,311,42,55,3,313,41,55,3,0
1127,1349,0,62,3,1,1,728,119,23,1,728,119,23,1,0
1128,1791,0,42,4,0,199,0,0,0,0,174,20,151,1,-1
1128,1793,0,42,4,0,235,0,0,0,0,203,16,11,1,-1
1128,1795,0,42,4,0,16,1030,129,178,6,1045,130,178,6,0
1129,673,0,46,4,21,2,203,29,0,0,186,27,0,0,0
1130,1789,0,59,2,4,8,48,8,0,0,51,8,0,0,0
1130,1790,0,59,2,4,8,40,5,0,0,43,5,0,0,0
1130,1792,0,59,2,39,27,120,13,0,0,101,13,0,0,0
1130,1795,0,59,2,73,102,1118,136,173,8,1101,136,181,8,0
1130,1796,0,59,2,18,32,228,25,77,5,228,25,77,5,0
1130,1797,0,59,2,14,29,227,27,76,5,228,27,77,5,0
1130,1798,0,59,2,1,11,199,24,0,0,199,24,0,0,0
1131,6,0,43,3,11,10,503,75,78,2,503,75,78,2,0
1131,1262,0,43,3,1,1,250,36,154,17,250,36,154,17,0
1131,1363,0,43,3,15,3,235,36,0,0,224,34,0,0,0
1131,1377,0,43,3,9,2,517,98,39,2,510,96,39,2,0
1131,1385,0,43,3,14,2,104,9,15,1,95,9,15,1,0
1131,1543,0,43,3,14,12,195,26,112,5,194,26,112,5,0
1132,458,0,54,9,1,3,376,47,0,0,378,47,0,0,0
1132,691,0,54,9,15,0,232,25,0,0,220,24,0,0,0
1133,721,0,49,1,3,6,1129,197,74,6,1132,197,74,6,0
1134,679,0,43,3,18,0,121,17,0,0,105,16,0,0,0
1134,1348,0,43,3,50,33,303,51,37,2,285,43,0,0,2
1135,463,0,67,5,4,0,86,9,0,0,82,8,0,0,0
1135,1261,0,67,5,1,1,709,95,227,25,693,92,209,21,4
1135,1360,0,67,5,14,4,169,21,0,0,159,20,0,0,0
1135,1371,0,67,5,3,3,130,13,0,0,130,13,55,1,-1
1135,1386,0,67,5,3,1,131,9,0,0,130,9,0,0,0
1135,1388,0,67,5,4,1,48,5,0,0,45,4,0,0,0
1135,1411,0,67,5,2,2,420,61,0,0,420,61,0,0,0
1135,1477,1,67,5,5,1,168,7,52,5,165,7,52,5,0
1136,1740,0,68,4,19,5,2518,379,86,3,2504,374,86,3,0
1136,1792,0,68,4,21,2,99,10,0,0,82,7,0,0,0
1137,50,0,45,2,22,4,184,17,0,0,166,14,0,0,0
1137,458,0,45,2,16,15,377,44,0,0,376,44,0,0,0
1137,478,0,45,2,7,5,476,75,0,0,474,74,0,0,0
1137,480,0,45,2,4,2,95,8,0,0,93,8,0,0,0
1137,486,0,45,2,21,8,811,123,142,7,796,119,138,7,0
1137,662,0,45,2,2,2,1085,145,52,2,1085,145,73,3,-1
1137,1258,0,45,2,5,5,189,25,81,5,189,25,81,5,0
1137,1259,0,45,2,104,6,684,91,385,22,619,82,372,21,1
1137,1261,0,45,2,12,9,689,91,259,27,686,91,237,26,1
1137,1262,0,45,2,84,8,370,53,202,21,317,47,170,22,-1
1137,1265,0,45,2,8,8,314,44,204,8,314,44,204,8,0
1137,1266,0,45,2,7,6,265,38,218,11,265,38,218,11,0
1137,1345,0,45,2,3,2,146,17,0,0,145,17,0,0,0
1137,1346,0,45,2,16,1,259,42,79,4,249,39,79,4,0
1137,1368,0,45,2,48,13,211,15,0,0,176,12,0,0,0
1137,1376,0,45,2,15,12,406,106,21,1,403,105,21,1,0
1137,1377,0,45,2,0,605,0,0,0,0,499,92,39,2,-2
1137,1378,0,45,2,683,0,547,100,39,2,0,0,0,0,2
1137,1483,1,45,2,8,8,268,11,23,3,268,11,23,3,0
1137,1484,1,45,2,0,16,0,0,0,0,13,1,0,0,0
1137,1485,1,45,2,0,191,0,0,0,0,157,4,0,0,0
1137,1486,1,45,2,17,0,14,1,0,0,0,0,0,0,0
1137,1487,1,45,2,194,0,160,4,0,0,0,0,0,0,0
1137,1541,0,45,2,17,6,1193,195,48,2,1184,190,48,2,0
1137,1995,0,45,2,13,3,369,44,148,5,361,43,148,6,-1
1138,1,0,67,5,0,232,0,0,0,0,183,30,0,0,0
1138,2,0,67,5,112,0,66,8,0,0,0,0,0,0,0
1138,5,0,67,5,332,0,259,52,0,0,0,0,0,0,0
1138,6,0,67,5,60,74,549,77,0,0,560,79,68,2,-2
1138,8,0,67,5,4,6,114,11,0,0,116,11,0,0,0
1138,9,0,67,5,74,0,47,5,0,0,0,0,0,0,0
1138,10,0,67,5,0,83,0,0,0,0,56,6,34,2,-2
1138,11,0,67,5,0,228,0,0,0,0,176,33,21,1,-1
1138,12,0,67,5,13,8,107,16,0,0,103,15,0,0,0
1138,44,0,67,5,0,244,0,0,0,0,218,25,0,0,0
1138,86,0,67,5,42,0,16,0,0,0,0,0,0,0,0
1138,115,0,67,5,174,0,134,13,22,1,0,0,0,0,1
1138,116,0,67,5,97,0,77,4,0,0,0,0,0,0,0
1138,117,0,67,5,37,5,345,37,48,5,315,35,48,5,0
1138,128,0,67,5,1,0,58,3,0,0,57,3,0,0,0
1138,145,0,67,5,44,51,447,40,0,0,454,40,0,0,0
1138,176,0,67,5,17,4,74,0,0,0,64,0,0,0,0
1138,198,0,67,5,8,4,33,0,0,0,31,0,0,0,0
1138,222,0,67,5,0,62,149,16,0,0,201,23,25,1,-1
1138,226,0,67,5,39,0,13,1,0,0,0,0,0,0,0
1138,230,0,67,5,32,0,12,1,0,0,0,0,0,0,0
1138,237,0,67,5,38,0,12,1,0,0,0,0,0,0,0
1138,240,0,67,5,33,0,11,1,0,0,0,0,0,0,0
1138,247,1,67,5,0,16,0,0,0,0,13,1,0,0,0
1138,248,1,67,5,127,0,93,4,0,0,0,0,0,0,0
1138,250,1,67,5,321,0,241,15,32,2,0,0,0,0,2
1138,253,1,67,5,0,221,0,0,0,0,171,9,0,0,0
1138,257,1,67,5,16,0,13,1,0,0,0,0,0,0,0
1138,258,1,67,5,94,0,74,2,0,0,0,0,0,0,0
1138,259,1,67,5,0,16,0,0,0,0,13,1,0,0,0
1138,260,1,67,5,0,94,0,0,0,0,74,2,0,0,0
1138,261,1,67,5,0,16,0,0,0,0,13,1,0,0,0
1138,289,1,67,5,0,16,0,0,0,0,13,1,0,0,0
1138,312,1,67,5,0,236,0,0,0,0,188,10,44,4,-4
1138,334,1,67,5,20,0,16,1,0,0,0,0,0,0,0
1138,356,1,67,5,140,0,103,8,0,0,0,0,0,0,0
1138,357,1,67,5,29,0,13,1,0,0,0,0,0,0,0
1138,358,1,67,5,141,0,110,5,0,0,0,0,0,0,0
1138,397,1,67,5,17,39,266,13,0,0,284,13,0,0,0
1138,432,1,67,5,15,45,72,5,0,0,102,6,0,0,0
1138,434,1,67,5,61,0,40,4,25,5,0,0,0,0,5
1138,435,1,67,5,60,0,39,4,25,5,0,0,0,0,5
1138,440,1,67,5,61,0,39,4,25,4,0,0,0,0,4
1138,441,1,67,5,59,0,38,4,25,4,0,0,0,0,4
1138,816,0,67,5,17,0,192,0,0,0,186,0,0,0,0
1138,836,0,67,5,133,0,90,17,0,0,0,0,0,0,0
1138,838,0,67,5,358,0,209,30,0,0,0,0,0,0,0
1138,858,1,67,5,56,0,35,5,0,0,0,0,0,0,0
1138,859,1,67,5,62,0,40,6,0,0,0,0,0,0,0
1138,861,0,67,5,49,1,120,17,0,0,95,13,0,0,0
1138,863,0,67,5,62,0,457,77,25,1,414,72,25,1,0
1138,881,0,67,5,94,23,2018,258,535,23,1955,249,535,23,0
1138,924,1,67,5,62,0,177,14,0,0,131,10,0,0,0
1138,940,1,67,5,55,1,904,51,151,8,853,48,145,8,0
1138,1734,0,67,5,15,35,226,28,85,4,244,30,117,6,-2
1138,1843,1,67,5,0,5,78,5,0,0,82,5,0,0,0
1138,1926,0,67,5,0,90,0,0,0,0,68,11,15,1,-1
1138,1936,0,67,5,4,68,265,27,18,1,321,34,63,3,-2
1138,1945,1,67,5,0,27,0,0,0,0,24,1,0,0,0
1138,1963,1,67,5,1,28,88,4,0,0,109,4,0,0,0
1139,556,1,49,1,246,0,208,12,136,6,0,0,0,0,6
1139,1845,1,49,1,50,9,94,4,0,0,63,2,0,0,0
1140,1569,0,15,1,23,6,1784,234,153,8,1774,232,153,8,0
1141,207,0,7,4,5,9,104,19,0,0,107,17,0,0,0
1141,247,1,7,4,35,2,46,1,0,0,13,1,0,0,0
1141,249,1,7,4,27,2,38,1,0,0,13,1,0,0,0
1141,251,1,7,4,45,2,56,1,0,0,13,1,0,0,0
1141,252,1,7,4,28,2,39,1,0,0,13,1,0,0,0
1141,259,1,7,4,16,2,27,1,0,0,13,1,0,0,0
1141,261,1,7,4,28,2,39,1,0,0,13,1,0,0,0
1141,262,1,7,4,18,2,29,1,0,0,13,1,0,0,0
1141,263,1,7,4,40,2,51,1,0,0,13,1,0,0,0
1141,264,1,7,4,33,2,44,1,0,0,13,1,0,0,0
1141,265,1,7,4,20,2,31,1,0,0,13,1,0,0,0
1141,266,1,7,4,40,6,48,1,0,0,15,1,0,0,0
1141,267,1,7,4,24,2,35,1,0,0,13,1,0,0,0
1141,268,1,7,4,26,2,37,1,0,0,13,1,0,0,0
1141,269,1,7,4,31,2,42,1,0,0,13,1,0,0,0
1141,270,1,7,4,20,2,31,1,0,0,13,1,0,0,0
1141,271,1,7,4,32,2,43,1,0,0,13,1,0,0,0
1141,272,1,7,4,32,2,43,1,0,0,13,1,0,0,0
1141,273,1,7,4,14,2,25,1,0,0,13,1,0,0,0
1141,274,1,7,4,37,0,34,1,0,0,0,0,0,0,0
1141,275,1,7,4,20,2,31,1,0,0,13,1,0,0,0
1141,276,1,7,4,29,2,40,1,0,0,13,1,0,0,0
1141,277,1,7,4,23,2,34,1,0,0,13,1,0,0,0
1141,278,1,7,4,30,2,41,1,0,0,13,1,0,0,0
1141,279,1,7,4,43,6,51,1,0,0,15,1,0,0,0
1141,280,1,7,4,28,2,39,1,0,0,13,1,0,0,0
1141,281,1,7,4,23,2,34,1,0,0,13,1,0,0,0
1141,282,1,7,4,23,2,34,1,0,0,13,1,0,0,0
1141,283,1,7,4,22,2,33,1,0,0,13,1,0,0,0
1141,284,1,7,4,24,2,35,1,0,0,13,1,0,0,0
1141,285,1,7,4,19,2,30,1,0,0,13,1,0,0,0
1141,286,1,7,4,35,2,46,1,0,0,13,1,0,0,0
1141,287,1,7,4,16,2,27,1,0,0,13,1,0,0,0
1141,289,1,7,4,35,2,46,1,0,0,13,1,0,0,0
1141,290,1,7,4,23,2,34,1,0,0,13,1,0,0,0
1141,291,1,7,4,29,2,40,1,0,0,13,1,0,0,0
1141,292,1,7,4,20,2,31,1,0,0,13,1,0,0,0
1141,293,1,7,4,35,2,46,1,0,0,13,1,0,0,0
1141,294,1,7,4,30,2,41,1,0,0,13,1,0,0,0
1141,295,1,7,4,23,2,34,1,0,0,13,1,0,0,0
1141,296,1,7,4,19,2,30,1,0,0,13,1,0,0,0
1141,297,1,7,4,28,2,39,1,0,0,13,1,0,0,0
1141,298,1,7,4,19,2,30,1,0,0,13,1,0,0,0
1141,299,1,7,4,26,2,37,1,0,0,13,1,0,0,0
1141,300,1,7,4,21,2,32,1,0,0,13,1,0,0,0
1141,301,1,7,4,14,2,25,1,0,0,13,1,0,0,0
1141,302,1,7,4,18,2,29,1,0,0,13,1,0,0,0
1141,314,1,7,4,28,2,39,1,0,0,13,1,0,0,0
1141,316,1,7,4,24,2,35,1,0,0,13,1,0,0,0
1141,317,1,7,4,28,2,39,1,0,0,13,1,0,0,0
1141,319,1,7,4,4,0,16,1,0,0,12,1,0,0,0
1141,320,1,7,4,4,0,16,1,0,0,12,1,0,0,0
1141,323,1,7,4,3,0,15,1,0,0,12,1,0,0,0
1141,324,1,7,4,6,0,18,1,0,0,12,1,0,0,0
1141,325,1,7,4,3,0,15,1,0,0,12,1,0,0,0
1141,332,1,7,4,13,54,42,5,0,0,75,10,0,0,0
1141,333,1,7,4,51,0,42,5,0,0,0,0,0,0,0
1141,335,1,7,4,12,3,27,2,0,0,18,2,0,0,0
1141,337,1,7,4,23,2,34,1,0,0,13,1,0,0,0
1141,338,1,7,4,33,0,28,1,0,0,0,0,0,0,0
1141,339,1,7,4,30,0,27,1,0,0,0,0,0,0,0
1141,340,1,7,4,29,0,26,1,0,0,0,0,0,0,0
1141,345,1,7,4,9,2,20,1,0,0,13,1,0,0,0
1141,346,1,7,4,8,3,23,2,0,0,18,2,0,0,0
1141,347,1,7,4,8,0,20,1,0,0,12,1,0,0,0
1141,348,1,7,4,24,2,35,1,0,0,13,1,0,0,0
1141,349,1,7,4,21,2,32,1,0,0,13,1,0,0,0
1141,350,1,7,4,24,2,35,1,0,0,13,1,0,0,0
1141,351,1,7,4,12,4,38,4,0,0,30,4,0,0,0
1141,352,1,7,4,24,2,35,1,0,0,13,1,0,0,0
1141,353,1,7,4,5,2,16,1,0,0,13,1,0,0,0
1141,362,1,7,4,22,2,36,1,0,0,16,1,0,0,0
1141,363,1,7,4,29,2,40,1,0,0,13,1,0,0,0
1141,364,1,7,4,20,2,33,1,0,0,15,1,0,0,0
1141,365,1,7,4,28,2,39,1,0,0,13,1,0,0,0
1141,366,1,7,4,46,4,56,1,0,0,13,1,0,0,0
1141,368,1,7,4,14,2,25,1,0,0,13,1,0,0,0
1141,370,1,7,4,26,2,37,1,0,0,13,1,0,0,0
1141,372,1,7,4,19,2,30,1,0,0,13,1,0,0,0
1141,373,1,7,4,25,2,36,1,0,0,13,1,0,0,0
1141,374,1,7,4,23,2,34,1,0,0,13,1,0,0,0
1141,375,1,7,4,24,2,35,1,0,0,13,1,0,0,0
1141,376,1,7,4,17,2,28,1,0,0,13,1,0,0,0
1141,377,1,7,4,12,2,23,1,0,0,13,1,0,0,0
1141,378,1,7,4,23,6,31,1,0,0,15,1,0,0,0
1141,379,1,7,4,18,2,29,1,0,0,13,1,0,0,0
1141,380,1,7,4,59,2,70,1,0,0,13,1,0,0,0
1141,381,1,7,4,28,2,39,1,0,0,13,1,0,0,0
1141,383,1,7,4,22,2,33,1,0,0,13,1,0,0,0
1141,385,1,7,4,24,2,35,1,0,0,13,1,0,0,0
1141,386,1,7,4,23,2,34,1,0,0,13,1,0,0,0
1141,387,1,7,4,13,2,24,1,0,0,13,1,0,0,0
1141,388,1,7,4,23,2,34,1,0,0,13,1,0,0,0
1141,389,1,7,4,31,4,41,1,0,0,13,1,0,0,0
1141,390,1,7,4,25,2,36,1,0,0,13,1,0,0,0
1141,401,1,7,4,13,2,24,1,0,0,13,1,0,0,0
1141,403,1,7,4,40,2,51,1,0,0,13,1,0,0,0
1141,405,1,7,4,13,2,24,1,0,0,13,1,0,0,0
1141,407,1,7,4,25,2,36,1,0,0,13,1,0,0,0
1141,410,1,7,4,21,2,32,1,0,0,13,1,0,0,0
1141,412,1,7,4,14,2,25,1,0,0,13,1,0,0,0
1141,413,1,7,4,20,2,31,1,0,0,13,1,0,0,0
1141,415,1,7,4,22,2,33,1,0,0,13,1,0,0,0
1141,421,1,7,4,15,5,46,5,0,0,36,5,0,0,0
1141,422,1,7,4,13,2,24,1,0,0,13,1,0,0,0
1141,424,1,7,4,48,2,58,2,0,0,13,1,0,0,0
1142,1379,0,67,5,111,3,216,40,0,0,122,12,0,0,0
1142,1488,1,67,5,174,4,310,12,0,0,161,7,0,0,0
1143,892,0,61,7,2,2,1069,103,0,0,1069,103,0,0,0
1144,1811,0,25,2,9,8,3021,454,814,31,3021,454,814,31,0
1145,367,1,60,3,113,0,91,5,0,0,0,0,0,0,0
1145,369,1,60,3,135,0,110,6,0,0,0,0,0,0,0
1145,382,1,60,3,99,0,78,4,0,0,0,0,0,0,0
1145,384,1,60,3,90,0,72,3,0,0,0,0,0,0,0
1145,406,1,60,3,80,0,61,3,0,0,0,0,0,0,0
1146,1740,0,66,3,13,7,2504,374,86,3,2496,374,86,3,0
1147,14,0,66,3,5,63,202,18,85,2,252,24,85,2,0
1147,44,0,66,3,1,2,217,26,0,0,218,27,0,0,0
1147,77,0,66,3,4,13,88,14,30,1,96,15,30,1,0
1147,110,0,66,3,4,15,89,12,0,0,100,13,0,0,0
1147,126,0,66,3,1,2,322,34,0,0,323,35,0,0,0
1147,723,0,66,3,1,9,1058,155,138,5,1066,156,138,5,0
1147,1229,0,66,3,3,13,262,25,22,1,271,26,22,1,0
1147,1541,0,66,3,7,18,881,150,81,2,893,152,81,2,0
